time_ns,x,y,z,roll,pitch,yaw
1760679857561608843,-0.053212,1.042e-05,0.342834,2.07399e-06,0.02906,6.20373e-05
1760679857562612925,-0.0532113,1.042e-05,0.342834,2.07395e-06,0.0290591,6.20373e-05
1760679857563611516,-0.0532113,1.042e-05,0.342834,2.07395e-06,0.0290591,6.20373e-05
1760679857564611860,-0.0532105,1.04199e-05,0.342835,2.07391e-06,0.0290581,6.20373e-05
1760679857565610841,-0.0532105,1.04199e-05,0.342835,2.07391e-06,0.0290581,6.20373e-05
1760679857566611136,-0.0532097,1.04199e-05,0.342835,2.07387e-06,0.0290571,6.20373e-05
1760679857567610979,-0.0532097,1.04199e-05,0.342835,2.07387e-06,0.0290571,6.20373e-05
1760679857569612148,-0.0532089,1.04198e-05,0.342835,2.07383e-06,0.0290562,6.20373e-05
1760679857570607373,-0.0532082,1.04198e-05,0.342836,2.07378e-06,0.0290552,6.20373e-05
1760679857571608789,-0.0532082,1.04198e-05,0.342836,2.07378e-06,0.0290552,6.20373e-05
1760679857572605987,-0.0532082,1.04198e-05,0.342836,2.07378e-06,0.0290552,6.20373e-05
1760679857573605119,-0.0532074,1.04198e-05,0.342836,2.07374e-06,0.0290542,6.20373e-05
1760679857574606535,-0.0532066,1.04197e-05,0.342836,2.0737e-06,0.0290532,6.20373e-05
1760679857575605196,-0.0532066,1.04197e-05,0.342836,2.0737e-06,0.0290532,6.20373e-05
1760679857576607574,-0.0532059,1.04197e-05,0.342837,2.07366e-06,0.0290523,6.20372e-05
1760679857577606305,-0.0532059,1.04197e-05,0.342837,2.07366e-06,0.0290523,6.20372e-05
1760679857578614695,-0.0532051,1.04196e-05,0.342837,2.07362e-06,0.0290513,6.20372e-05
1760679857579604529,-0.0532051,1.04196e-05,0.342837,2.07362e-06,0.0290513,6.20372e-05
1760679857581610838,-0.0532043,1.04196e-05,0.342837,2.07358e-06,0.0290503,6.20372e-05
1760679857582611403,-0.0532036,1.04196e-05,0.342838,2.07353e-06,0.0290494,6.20372e-05
1760679857583610034,-0.0532036,1.04196e-05,0.342838,2.07353e-06,0.0290494,6.20372e-05
1760679857584610328,-0.0532036,1.04196e-05,0.342838,2.07353e-06,0.0290494,6.20372e-05
1760679857585609690,-0.0532028,1.04195e-05,0.342838,2.07349e-06,0.0290484,6.20372e-05
1760679857586608842,-0.053202,1.04195e-05,0.342838,2.07345e-06,0.0290475,6.20372e-05
1760679857587607253,-0.053202,1.04195e-05,0.342838,2.07345e-06,0.0290475,6.20372e-05
1760679857588609330,-0.0532012,1.04194e-05,0.342839,2.07341e-06,0.0290465,6.20372e-05
1760679857589608813,-0.0532012,1.04194e-05,0.342839,2.07341e-06,0.0290465,6.20372e-05
1760679857590607173,-0.0532005,1.04194e-05,0.342839,2.07337e-06,0.0290455,6.20372e-05
1760679857592612180,-0.0531997,1.04194e-05,0.342839,2.07332e-06,0.0290446,6.20372e-05
1760679857593613776,-0.0531997,1.04194e-05,0.342839,2.07332e-06,0.0290446,6.20372e-05
1760679857594613289,-0.0531989,1.04193e-05,0.34284,2.07328e-06,0.0290436,6.20372e-05
1760679857595610217,-0.0531989,1.04193e-05,0.34284,2.07328e-06,0.0290436,6.20372e-05
1760679857600934939,-0.0531989,1.04193e-05,0.34284,2.07328e-06,0.0290436,6.20372e-05
1760679857603615766,-0.0531958,1.04191e-05,0.342841,2.07311e-06,0.0290398,6.20372e-05
1760679857604612593,-0.0531951,1.04191e-05,0.342842,2.07307e-06,0.0290388,6.20372e-05
1760679857605607778,-0.0531951,1.04191e-05,0.342842,2.07307e-06,0.0290388,6.20372e-05
1760679857606610787,-0.0531951,1.04191e-05,0.342842,2.07307e-06,0.0290388,6.20372e-05
1760679857607610019,-0.0531943,1.04191e-05,0.342842,2.07303e-06,0.0290378,6.20372e-05
1760679857608613459,-0.0531935,1.0419e-05,0.342842,2.07299e-06,0.0290369,6.20372e-05
1760679857609612010,-0.0531935,1.0419e-05,0.342842,2.07299e-06,0.0290369,6.20372e-05
1760679857611610494,-0.0531927,1.0419e-05,0.342843,2.07295e-06,0.0290359,6.20372e-05
1760679857612643510,-0.053192,1.04189e-05,0.342843,2.0729e-06,0.029035,6.20372e-05
1760679857613609139,-0.053192,1.04189e-05,0.342843,2.0729e-06,0.029035,6.20372e-05
1760679857614610024,-0.0531912,1.04189e-05,0.342843,2.07286e-06,0.029034,6.20371e-05
1760679857615606210,-0.0531912,1.04189e-05,0.342843,2.07286e-06,0.029034,6.20371e-05
1760679857616608338,-0.0531904,1.04189e-05,0.342844,2.07282e-06,0.0290331,6.20371e-05
1760679857617611467,-0.0531904,1.04189e-05,0.342844,2.07282e-06,0.0290331,6.20371e-05
1760679857618607874,-0.0531904,1.04189e-05,0.342844,2.07282e-06,0.0290331,6.20371e-05
1760679857619607958,-0.0531896,1.04188e-05,0.342844,2.07278e-06,0.0290321,6.20371e-05
1760679857620607791,-0.0531896,1.04188e-05,0.342844,2.07278e-06,0.0290321,6.20371e-05
1760679857621609518,-0.0531889,1.04188e-05,0.342844,2.07274e-06,0.0290312,6.20371e-05
1760679857623606920,-0.0531881,1.04187e-05,0.342845,2.07269e-06,0.0290302,6.20371e-05
1760679857624607184,-0.0531873,1.04187e-05,0.342845,2.07265e-06,0.0290293,6.20371e-05
1760679857625607378,-0.0531873,1.04187e-05,0.342845,2.07265e-06,0.0290293,6.20371e-05
1760679857626607832,-0.0531865,1.04187e-05,0.342845,2.07261e-06,0.0290283,6.20371e-05
1760679857627607615,-0.0531865,1.04187e-05,0.342845,2.07261e-06,0.0290283,6.20371e-05
1760679857628607188,-0.0531858,1.04186e-05,0.342846,2.07257e-06,0.0290274,6.20371e-05
1760679857629607843,-0.0531858,1.04186e-05,0.342846,2.07257e-06,0.0290274,6.20371e-05
1760679857630620871,-0.053185,1.04186e-05,0.342846,2.07253e-06,0.0290264,6.20371e-05
1760679857631608211,-0.053185,1.04186e-05,0.342846,2.07253e-06,0.0290264,6.20371e-05
1760679857632610198,-0.053185,1.04186e-05,0.342846,2.07253e-06,0.0290264,6.20371e-05
1760679857634607129,-0.0531834,1.04185e-05,0.342847,2.07244e-06,0.0290245,6.20371e-05
1760679857635607003,-0.0531834,1.04185e-05,0.342847,2.07244e-06,0.0290245,6.20371e-05
1760679857636606395,-0.0531827,1.04184e-05,0.342847,2.0724e-06,0.0290236,6.20371e-05
1760679857637607160,-0.0531827,1.04184e-05,0.342847,2.0724e-06,0.0290236,6.20371e-05
1760679857638612504,-0.0531819,1.04184e-05,0.342847,2.07236e-06,0.0290226,6.20371e-05
1760679857639610734,-0.0531819,1.04184e-05,0.342847,2.07236e-06,0.0290226,6.20371e-05
1760679857640607832,-0.0531811,1.04184e-05,0.342848,2.07231e-06,0.0290217,6.20371e-05
1760679857641609759,-0.0531811,1.04184e-05,0.342848,2.07231e-06,0.0290217,6.20371e-05
1760679857642613330,-0.0531803,1.04183e-05,0.342848,2.07227e-06,0.0290207,6.20371e-05
1760679857643605699,-0.0531803,1.04183e-05,0.342848,2.07227e-06,0.0290207,6.20371e-05
1760679857644616613,-0.0531803,1.04183e-05,0.342848,2.07227e-06,0.0290207,6.20371e-05
1760679857645607900,-0.0531795,1.04183e-05,0.342848,2.07223e-06,0.0290198,6.20371e-05
1760679857646611911,-0.0531795,1.04183e-05,0.342848,2.07223e-06,0.0290198,6.20371e-05
1760679857647609029,-0.0531788,1.04182e-05,0.342849,2.07219e-06,0.0290188,6.20371e-05
1760679857648843717,-0.053178,1.04182e-05,0.342849,2.07215e-06,0.0290179,6.20371e-05
1760679857655630478,-0.0531772,1.04182e-05,0.342849,2.0721e-06,0.0290169,6.2037e-05
1760679857657615527,-0.0531749,1.0418e-05,0.34285,2.07198e-06,0.0290141,6.2037e-05
1760679857658663000,-0.0531741,1.0418e-05,0.342851,2.07193e-06,0.0290132,6.2037e-05
1760679857659608240,-0.0531741,1.0418e-05,0.342851,2.07193e-06,0.0290132,6.2037e-05
1760679857660615528,-0.0531733,1.0418e-05,0.342851,2.07189e-06,0.0290122,6.2037e-05
1760679857661610562,-0.0531733,1.0418e-05,0.342851,2.07189e-06,0.0290122,6.2037e-05
1760679857662619242,-0.0531725,1.04179e-05,0.342851,2.07185e-06,0.0290113,6.2037e-05
1760679857663611060,-0.0531725,1.04179e-05,0.342851,2.07185e-06,0.0290113,6.2037e-05
1760679857665611728,-0.0531717,1.04179e-05,0.342852,2.07181e-06,0.0290103,6.2037e-05
1760679857666625237,-0.0531717,1.04179e-05,0.342852,2.07181e-06,0.0290103,6.2037e-05
1760679857667609491,-0.053171,1.04178e-05,0.342852,2.07177e-06,0.0290094,6.2037e-05
1760679857668618582,-0.0531702,1.04178e-05,0.342852,2.07172e-06,0.0290085,6.2037e-05
1760679857669607615,-0.0531702,1.04178e-05,0.342852,2.07172e-06,0.0290085,6.2037e-05
1760679857670606907,-0.0531694,1.04177e-05,0.342852,2.07168e-06,0.0290075,6.2037e-05
1760679857671605137,-0.0531694,1.04177e-05,0.342852,2.07168e-06,0.0290075,6.2037e-05
1760679857672609298,-0.0531686,1.04177e-05,0.342853,2.07164e-06,0.0290066,6.2037e-05
1760679857673607028,-0.0531686,1.04177e-05,0.342853,2.07164e-06,0.0290066,6.2037e-05
1760679857674614495,-0.0531678,1.04177e-05,0.342853,2.0716e-06,0.0290056,6.2037e-05
1760679857676611958,-0.0531671,1.04176e-05,0.342853,2.07156e-06,0.0290047,6.2037e-05
1760679857677606711,-0.0531671,1.04176e-05,0.342853,2.07156e-06,0.0290047,6.2037e-05
1760679857678631091,-0.0531671,1.04176e-05,0.342853,2.07156e-06,0.0290047,6.2037e-05
1760679857679613411,-0.0531663,1.04176e-05,0.342854,2.07151e-06,0.0290038,6.2037e-05
1760679857680615188,-0.0531655,1.04175e-05,0.342854,2.07147e-06,0.0290028,6.2037e-05
1760679857681609561,-0.0531655,1.04175e-05,0.342854,2.07147e-06,0.0290028,6.2037e-05
1760679857682610075,-0.0531647,1.04175e-05,0.342854,2.07143e-06,0.0290019,6.2037e-05
1760679857683609167,-0.0531647,1.04175e-05,0.342854,2.07143e-06,0.0290019,6.2037e-05
1760679857685609695,-0.0531639,1.04174e-05,0.342855,2.07139e-06,0.029001,6.2037e-05
1760679857686611873,-0.0531632,1.04174e-05,0.342855,2.07134e-06,0.029,6.2037e-05
1760679857687612468,-0.0531632,1.04174e-05,0.342855,2.07134e-06,0.029,6.2037e-05
1760679857688612501,-0.0531632,1.04174e-05,0.342855,2.07134e-06,0.029,6.2037e-05
1760679857689615340,-0.0531624,1.04174e-05,0.342855,2.0713e-06,0.0289991,6.20369e-05
1760679857690635913,-0.0531616,1.04173e-05,0.342856,2.07126e-06,0.0289982,6.20369e-05
1760679857691610448,-0.0531616,1.04173e-05,0.342856,2.07126e-06,0.0289982,6.20369e-05
1760679857692609720,-0.0531608,1.04173e-05,0.342856,2.07122e-06,0.0289972,6.20369e-05
1760679857693612469,-0.0531608,1.04173e-05,0.342856,2.07122e-06,0.0289972,6.20369e-05
1760679857694611631,-0.05316,1.04172e-05,0.342856,2.07117e-06,0.0289963,6.20369e-05
1760679857696613071,-0.0531592,1.04172e-05,0.342857,2.07113e-06,0.0289954,6.20369e-05
1760679857697610279,-0.0531592,1.04172e-05,0.342857,2.07113e-06,0.0289954,6.20369e-05
1760679857698627846,-0.0531585,1.04172e-05,0.342857,2.07109e-06,0.0289944,6.20369e-05
1760679857699613522,-0.0531585,1.04172e-05,0.342857,2.07109e-06,0.0289944,6.20369e-05
1760679857700626841,-0.0531585,1.04172e-05,0.342857,2.07109e-06,0.0289944,6.20369e-05
1760679857701621334,-0.0531577,1.04171e-05,0.342857,2.07105e-06,0.0289935,6.20369e-05
1760679857702634062,-0.0531569,1.04171e-05,0.342858,2.07101e-06,0.0289926,6.20369e-05
1760679857714637601,-0.0531522,1.04168e-05,0.342859,2.07075e-06,0.028987,6.20369e-05
1760679857715612086,-0.0531522,1.04168e-05,0.342859,2.07075e-06,0.028987,6.20369e-05
1760679857716684026,-0.0531514,1.04168e-05,0.34286,2.07071e-06,0.0289861,6.20369e-05
1760679857718684164,-0.0531514,1.04168e-05,0.34286,2.07071e-06,0.0289861,6.20369e-05
1760679857719621939,-0.0531506,1.04167e-05,0.34286,2.07067e-06,0.0289852,6.20369e-05
1760679857720657871,-0.0531498,1.04167e-05,0.34286,2.07063e-06,0.0289842,6.20369e-05
1760679857721622247,-0.0531498,1.04167e-05,0.34286,2.07063e-06,0.0289842,6.20369e-05
1760679857722747858,-0.053149,1.04166e-05,0.342861,2.07058e-06,0.0289833,6.20369e-05
1760679857723606614,-0.053149,1.04166e-05,0.342861,2.07058e-06,0.0289833,6.20369e-05
1760679857724608031,-0.0531483,1.04166e-05,0.342861,2.07054e-06,0.0289824,6.20369e-05
1760679857725606201,-0.0531483,1.04166e-05,0.342861,2.07054e-06,0.0289824,6.20369e-05
1760679857726609240,-0.0531475,1.04166e-05,0.342861,2.0705e-06,0.0289815,6.20368e-05
1760679857728610790,-0.0531467,1.04165e-05,0.342862,2.0705e-06,0.0289815,6.20368e-05
1760679857729609932,-0.0531467,1.04165e-05,0.342862,2.07046e-06,0.0289805,6.20368e-05
1760679857730610196,-0.0531467,1.04165e-05,0.342862,2.07046e-06,0.0289805,6.20368e-05
1760679857734709558,-0.0531459,1.04165e-05,0.342862,2.07041e-06,0.0289796,6.20368e-05
1760679857736608704,-0.0531435,1.04164e-05,0.342863,2.07029e-06,0.0289769,6.20368e-05
1760679857737605903,-0.0531435,1.04164e-05,0.342863,2.07029e-06,0.0289769,6.20368e-05
1760679857738610014,-0.0531428,1.04163e-05,0.342863,2.07024e-06,0.028976,6.20368e-05
1760679857739605199,-0.0531428,1.04163e-05,0.342863,2.07024e-06,0.028976,6.20368e-05
1760679857740616033,-0.053142,1.04163e-05,0.342863,2.0702e-06,0.028975,6.20368e-05
1760679857741605286,-0.053142,1.04163e-05,0.342863,2.0702e-06,0.028975,6.20368e-05
1760679857742607844,-0.0531412,1.04162e-05,0.342864,2.07016e-06,0.0289741,6.20368e-05
1760679857743604922,-0.0531412,1.04162e-05,0.342864,2.07016e-06,0.0289741,6.20368e-05
1760679857744614524,-0.0531412,1.04162e-05,0.342864,2.07016e-06,0.0289741,6.20368e-05
1760679857745611812,-0.0531404,1.04162e-05,0.342864,2.07012e-06,0.0289732,6.20368e-05
1760679857747609154,-0.0531396,1.04161e-05,0.342864,2.07008e-06,0.0289723,6.20368e-05
1760679857748610380,-0.0531388,1.04161e-05,0.342865,2.07003e-06,0.0289714,6.20368e-05
1760679857749605565,-0.0531388,1.04161e-05,0.342865,2.07003e-06,0.0289714,6.20368e-05
1760679857750607041,-0.053138,1.04161e-05,0.342865,2.06999e-06,0.0289705,6.20368e-05
1760679857751605592,-0.053138,1.04161e-05,0.342865,2.06999e-06,0.0289705,6.20368e-05
1760679857752607469,-0.0531373,1.0416e-05,0.342865,2.06995e-06,0.0289695,6.20368e-05
1760679857753605258,-0.0531373,1.0416e-05,0.342865,2.06995e-06,0.0289695,6.20368e-05
1760679857754606083,-0.0531365,1.0416e-05,0.342866,2.06991e-06,0.0289686,6.20368e-05
1760679857755604474,-0.0531365,1.0416e-05,0.342866,2.06991e-06,0.0289686,6.20368e-05
1760679857756611170,-0.0531357,1.04159e-05,0.342866,2.06986e-06,0.0289677,6.20368e-05
1760679857757606836,-0.0531357,1.04159e-05,0.342866,2.06986e-06,0.0289677,6.20368e-05
1760679857759610449,-0.0531349,1.04159e-05,0.342866,2.06982e-06,0.0289668,6.20368e-05
1760679857760607026,-0.0531341,1.04158e-05,0.342866,2.06978e-06,0.0289659,6.20368e-05
1760679857761609354,-0.0531341,1.04158e-05,0.342866,2.06978e-06,0.0289659,6.20368e-05
1760679857762608937,-0.0531333,1.04158e-05,0.342867,2.06974e-06,0.028965,6.20368e-05
1760679857763607708,-0.0531333,1.04158e-05,0.342867,2.06974e-06,0.028965,6.20368e-05
1760679857764610136,-0.0531325,1.04158e-05,0.342867,2.06969e-06,0.0289641,6.20367e-05
1760679857765607866,-0.0531325,1.04158e-05,0.342867,2.06969e-06,0.0289641,6.20367e-05
1760679857766611657,-0.0531317,1.04157e-05,0.342867,2.06965e-06,0.0289632,6.20367e-05
1760679857767605749,-0.0531317,1.04157e-05,0.342867,2.06965e-06,0.0289632,6.20367e-05
1760679857768610922,-0.053131,1.04157e-05,0.342868,2.06961e-06,0.0289623,6.20367e-05
1760679857769604464,-0.053131,1.04157e-05,0.342868,2.06961e-06,0.0289623,6.20367e-05
1760679857771605082,-0.0531302,1.04156e-05,0.342868,2.06957e-06,0.0289613,6.20367e-05
1760679857772605967,-0.0531294,1.04156e-05,0.342868,2.06953e-06,0.0289604,6.20367e-05
1760679857773632040,-0.0531294,1.04156e-05,0.342868,2.06953e-06,0.0289604,6.20367e-05
1760679857775836855,-0.0531286,1.04155e-05,0.342869,2.06948e-06,0.0289595,6.20367e-05
1760679857776691804,-0.0531278,1.04155e-05,0.342869,2.06944e-06,0.0289586,6.20367e-05
1760679857777645830,-0.0531278,1.04155e-05,0.342869,2.06944e-06,0.0289586,6.20367e-05
1760679857780528679,-0.0531262,1.04154e-05,0.342869,2.0694e-06,0.0289577,6.20367e-05
1760679857781640805,-0.0531262,1.04154e-05,0.342869,2.06936e-06,0.0289568,6.20367e-05
1760679857782638935,-0.0531254,1.04154e-05,0.34287,2.06931e-06,0.0289559,6.20367e-05
1760679857783606637,-0.0531254,1.04154e-05,0.34287,2.06931e-06,0.0289559,6.20367e-05
1760679857784610088,-0.0531247,1.04153e-05,0.34287,2.06927e-06,0.028955,6.20367e-05
1760679857785608438,-0.0531247,1.04153e-05,0.34287,2.06927e-06,0.028955,6.20367e-05
1760679857786617869,-0.0531239,1.04153e-05,0.34287,2.06923e-06,0.0289541,6.20367e-05
1760679857789621246,-0.0531231,1.04152e-05,0.342871,2.06919e-06,0.0289532,6.20367e-05
1760679857790608806,-0.0531223,1.04152e-05,0.342871,2.06915e-06,0.0289523,6.20367e-05
1760679857791606275,-0.0531223,1.04152e-05,0.342871,2.06915e-06,0.0289523,6.20367e-05
1760679857792606619,-0.0531215,1.04152e-05,0.342871,2.0691e-06,0.0289514,6.20367e-05
1760679857793606192,-0.0531215,1.04152e-05,0.342871,2.0691e-06,0.0289514,6.20367e-05
1760679857794612798,-0.0531207,1.04151e-05,0.342871,2.06906e-06,0.0289505,6.20367e-05
1760679857795607412,-0.0531207,1.04151e-05,0.342871,2.06906e-06,0.0289505,6.20367e-05
1760679857797606707,-0.0531199,1.04151e-05,0.342872,2.06902e-06,0.0289496,6.20367e-05
1760679857798631237,-0.0531199,1.04151e-05,0.342872,2.06902e-06,0.0289496,6.20367e-05
1760679857799614168,-0.0531191,1.0415e-05,0.342872,2.06898e-06,0.0289487,6.20367e-05
1760679857800610966,-0.0531183,1.0415e-05,0.342872,2.06893e-06,0.0289478,6.20366e-05
1760679857801607242,-0.0531183,1.0415e-05,0.342872,2.06893e-06,0.0289478,6.20366e-05
1760679857802607907,-0.0531176,1.04149e-05,0.342873,2.06889e-06,0.0289469,6.20366e-05
1760679857803606328,-0.0531176,1.04149e-05,0.342873,2.06889e-06,0.0289469,6.20366e-05
1760679857804608245,-0.0531168,1.04149e-05,0.342873,2.06885e-06,0.028946,6.20366e-05
1760679857805606676,-0.0531168,1.04149e-05,0.342873,2.06885e-06,0.028946,6.20366e-05
1760679857806610516,-0.053116,1.04149e-05,0.342873,2.06881e-06,0.0289451,6.20366e-05
1760679857808607889,-0.0531152,1.04148e-05,0.342873,2.06876e-06,0.0289442,6.20366e-05
1760679857809604576,-0.0531152,1.04148e-05,0.342873,2.06876e-06,0.0289442,6.20366e-05
1760679857810606723,-0.0531152,1.04148e-05,0.342873,2.06876e-06,0.0289442,6.20366e-05
1760679857811605414,-0.0531144,1.04148e-05,0.342874,2.06872e-06,0.0289433,6.20366e-05
1760679857812621649,-0.0531136,1.04147e-05,0.342874,2.06868e-06,0.0289424,6.20366e-05
1760679857813604490,-0.0531136,1.04147e-05,0.342874,2.06868e-06,0.0289424,6.20366e-05
1760679857814606577,-0.0531128,1.04147e-05,0.342874,2.06864e-06,0.0289415,6.20366e-05
1760679857815614065,-0.0531128,1.04147e-05,0.342874,2.06864e-06,0.0289415,6.20366e-05
1760679857816609851,-0.053112,1.04146e-05,0.342875,2.0686e-06,0.0289406,6.20366e-05
1760679857817606979,-0.053112,1.04146e-05,0.342875,2.0686e-06,0.0289406,6.20366e-05
1760679857819606866,-0.0531112,1.04146e-05,0.342875,2.06855e-06,0.0289397,6.20366e-05
1760679857820642687,-0.0531105,1.04146e-05,0.342875,2.06851e-06,0.0289388,6.20366e-05
1760679857821609267,-0.0531105,1.04146e-05,0.342875,2.06851e-06,0.0289388,6.20366e-05
1760679857822609982,-0.0531105,1.04146e-05,0.342875,2.06851e-06,0.0289388,6.20366e-05
1760679857823606539,-0.0531097,1.04145e-05,0.342875,2.06847e-06,0.0289379,6.20366e-05
1760679857824606473,-0.0531089,1.04145e-05,0.342876,2.06843e-06,0.0289371,6.20366e-05
1760679857825606226,-0.0531089,1.04145e-05,0.342876,2.06843e-06,0.0289371,6.20366e-05
1760679857826606730,-0.0531081,1.04144e-05,0.342876,2.06838e-06,0.0289362,6.20366e-05
1760679857827605421,-0.0531081,1.04144e-05,0.342876,2.06838e-06,0.0289362,6.20366e-05
1760679857828610024,-0.0531073,1.04144e-05,0.342876,2.06834e-06,0.0289353,6.20366e-05
1760679857829608985,-0.0531073,1.04144e-05,0.342876,2.06834e-06,0.0289353,6.20366e-05
1760679857831608161,-0.0531065,1.04143e-05,0.342877,2.0683e-06,0.0289344,6.20366e-05
1760679857832625186,-0.0531057,1.04143e-05,0.342877,2.06826e-06,0.0289335,6.20366e-05
1760679857833611935,-0.0531057,1.04143e-05,0.342877,2.06826e-06,0.0289335,6.20366e-05
1760679857834615165,-0.0531057,1.04143e-05,0.342877,2.06826e-06,0.0289335,6.20366e-05
1760679857835614687,-0.0531049,1.04143e-05,0.342877,2.06822e-06,0.0289326,6.20366e-05
1760679857836614541,-0.0531041,1.04142e-05,0.342877,2.06817e-06,0.0289317,6.20366e-05
1760679857837613422,-0.0531041,1.04142e-05,0.342877,2.06817e-06,0.0289317,6.20366e-05
1760679857838615930,-0.0531033,1.04142e-05,0.342878,2.06813e-06,0.0289308,6.20365e-05
1760679857839613058,-0.0531033,1.04142e-05,0.342878,2.06813e-06,0.0289308,6.20365e-05
1760679857840617200,-0.0531026,1.04141e-05,0.342878,2.06809e-06,0.0289299,6.20365e-05
1760679857842609162,-0.0531018,1.04141e-05,0.342878,2.06805e-06,0.0289291,6.20365e-05
1760679857843607883,-0.0531018,1.04141e-05,0.342878,2.06805e-06,0.0289291,6.20365e-05
1760679857844614779,-0.0531018,1.04141e-05,0.342878,2.06805e-06,0.0289291,6.20365e-05
1760679857845610605,-0.053101,1.0414e-05,0.342879,2.06801e-06,0.0289282,6.20365e-05
1760679857846773367,-0.0531002,1.0414e-05,0.342879,2.06796e-06,0.0289273,6.20365e-05
1760679857849616510,-0.0530994,1.0414e-05,0.342879,2.06792e-06,0.0289264,6.20365e-05
1760679857850679253,-0.0530986,1.04139e-05,0.342879,2.06788e-06,0.0289255,6.20365e-05
1760679857851626697,-0.0530986,1.04139e-05,0.342879,2.06788e-06,0.0289255,6.20365e-05
1760679857853614571,-0.0530978,1.04139e-05,0.34288,2.06784e-06,0.0289246,6.20365e-05
1760679857854631787,-0.0530978,1.04139e-05,0.34288,2.06784e-06,0.0289246,6.20365e-05
1760679857855607415,-0.053097,1.04138e-05,0.34288,2.06779e-06,0.0289238,6.20365e-05
1760679857856608680,-0.0530962,1.04138e-05,0.34288,2.06775e-06,0.0289229,6.20365e-05
1760679857857605999,-0.0530962,1.04138e-05,0.34288,2.06775e-06,0.0289229,6.20365e-05
1760679857858609820,-0.0530955,1.04137e-05,0.342881,2.06771e-06,0.028922,6.20365e-05
1760679857859608200,-0.0530955,1.04137e-05,0.342881,2.06771e-06,0.028922,6.20365e-05
1760679857860607683,-0.0530947,1.04137e-05,0.342881,2.06767e-06,0.0289211,6.20365e-05
1760679857861607235,-0.0530947,1.04137e-05,0.342881,2.06767e-06,0.0289211,6.20365e-05
1760679857862609984,-0.0530939,1.04137e-05,0.342881,2.06763e-06,0.0289202,6.20365e-05
1760679857864613628,-0.0530931,1.04136e-05,0.342881,2.06758e-06,0.0289193,6.20365e-05
1760679857865608863,-0.0530931,1.04136e-05,0.342881,2.06758e-06,0.0289193,6.20365e-05
1760679857866607774,-0.0530931,1.04136e-05,0.342881,2.06758e-06,0.0289193,6.20365e-05
1760679857867605524,-0.0530923,1.04136e-05,0.342882,2.06754e-06,0.0289185,6.20365e-05
1760679857868606399,-0.0530915,1.04135e-05,0.342882,2.0675e-06,0.0289176,6.20365e-05
1760679857869605941,-0.0530915,1.04135e-05,0.342882,2.0675e-06,0.0289176,6.20365e-05
1760679857870606486,-0.0530907,1.04135e-05,0.342882,2.06746e-06,0.0289167,6.20365e-05
1760679857871605548,-0.0530907,1.04135e-05,0.342882,2.06746e-06,0.0289167,6.20365e-05
1760679857872605431,-0.0530899,1.04134e-05,0.342882,2.06742e-06,0.0289158,6.20365e-05
1760679857873605856,-0.0530899,1.04134e-05,0.342882,2.06742e-06,0.0289158,6.20365e-05
1760679857874609015,-0.0530891,1.04134e-05,0.342883,2.06737e-06,0.028915,6.20364e-05
1760679857876609012,-0.0530883,1.04134e-05,0.342883,2.06733e-06,0.0289141,6.20364e-05
1760679857877607052,-0.0530883,1.04134e-05,0.342883,2.06733e-06,0.0289141,6.20364e-05
1760679857878608979,-0.0530883,1.04134e-05,0.342883,2.06733e-06,0.0289141,6.20364e-05
1760679857879611387,-0.0530876,1.04133e-05,0.342883,2.06729e-06,0.0289132,6.20364e-05
1760679857880608756,-0.0530876,1.04133e-05,0.342883,2.06729e-06,0.0289132,6.20364e-05
1760679857881606876,-0.0530868,1.04133e-05,0.342884,2.06725e-06,0.0289123,6.20364e-05
1760679857882607320,-0.053086,1.04132e-05,0.342884,2.06721e-06,0.0289115,6.20364e-05
1760679857883605901,-0.053086,1.04132e-05,0.342884,2.06721e-06,0.0289115,6.20364e-05
1760679857884606265,-0.0530852,1.04132e-05,0.342884,2.06716e-06,0.0289106,6.20364e-05
1760679857885606269,-0.0530852,1.04132e-05,0.342884,2.06716e-06,0.0289106,6.20364e-05
1760679857886611132,-0.0530844,1.04131e-05,0.342884,2.06712e-06,0.0289097,6.20364e-05
1760679857888608985,-0.0530836,1.04131e-05,0.342885,2.06708e-06,0.0289088,6.20364e-05
1760679857889608277,-0.0530836,1.04131e-05,0.342885,2.06708e-06,0.0289088,6.20364e-05
1760679857890612689,-0.0530836,1.04131e-05,0.342885,2.06708e-06,0.0289088,6.20364e-05
1760679857891607873,-0.0530828,1.04131e-05,0.342885,2.06704e-06,0.028908,6.20364e-05
1760679857892610051,-0.0530828,1.04131e-05,0.342885,2.06704e-06,0.028908,6.20364e-05
1760679857893607129,-0.053082,1.0413e-05,0.342885,2.067e-06,0.0289071,6.20364e-05
1760679857894607183,-0.0530812,1.0413e-05,0.342885,2.06695e-06,0.0289062,6.20364e-05
1760679857895606835,-0.0530812,1.0413e-05,0.342885,2.06695e-06,0.0289062,6.20364e-05
1760679857896612430,-0.0530804,1.04129e-05,0.342886,2.06691e-06,0.0289054,6.20364e-05
1760679857897607975,-0.0530804,1.04129e-05,0.342886,2.06691e-06,0.0289054,6.20364e-05
1760679857898756740,-0.0530797,1.04129e-05,0.342886,2.06687e-06,0.0289045,6.20364e-05
1760679857902091304,-0.0530789,1.04128e-05,0.342886,2.06683e-06,0.0289036,6.20364e-05
