time_ns,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1760679859122515385,-0.220554,1.06337,-2.21248,0.220554,1.06337,-2.21248,-0.334571,1.0602,-2.23811,0.334571,1.0602,-2.23811
1760679859123617712,-0.220554,1.06337,-2.21248,0.220554,1.06337,-2.21248,-0.334571,1.0602,-2.23811,0.334571,1.0602,-2.23811
1760679859124710321,-0.221064,1.06416,-2.21396,0.221064,1.06416,-2.21396,-0.335292,1.06095,-2.23955,0.335292,1.06095,-2.23955
1760679859125809893,-0.221575,1.06495,-2.21544,0.221575,1.06495,-2.21544,-0.336013,1.0617,-2.241,0.336013,1.0617,-2.241
1760679859126907211,-0.222087,1.06573,-2.21692,0.222087,1.06574,-2.21692,-0.336736,1.06245,-2.24245,0.336736,1.06245,-2.24245
1760679859128005300,-0.222087,1.06573,-2.21692,0.222087,1.06574,-2.21692,-0.336736,1.06245,-2.24245,0.336736,1.06245,-2.24245
1760679859129111365,-0.2226,1.06653,-2.21841,0.2226,1.06653,-2.21841,-0.337459,1.0632,-2.2439,0.337459,1.0632,-2.2439
1760679859130217359,-0.2226,1.06653,-2.21841,0.2226,1.06653,-2.21841,-0.337459,1.0632,-2.2439,0.337459,1.0632,-2.2439
1760679859131326730,-0.223113,1.06732,-2.21989,0.223113,1.06732,-2.21989,-0.338183,1.06395,-2.24534,0.338183,1.06395,-2.24534
1760679859132422775,-0.223113,1.06732,-2.21989,0.223113,1.06732,-2.21989,-0.338183,1.06395,-2.24534,0.338183,1.06395,-2.24534
1760679859133519953,-0.223113,1.06732,-2.21989,0.223113,1.06732,-2.21989,-0.338183,1.06395,-2.24534,0.338183,1.06395,-2.24534
1760679859134626598,-0.223627,1.06811,-2.22137,0.223627,1.06811,-2.22137,-0.338907,1.0647,-2.24679,0.338907,1.0647,-2.24679
1760679859135720129,-0.223627,1.06811,-2.22137,0.223627,1.06811,-2.22137,-0.338907,1.0647,-2.24679,0.338907,1.0647,-2.24679
1760679859136832495,-0.224657,1.06971,-2.22435,0.224657,1.06971,-2.22435,-0.340365,1.06622,-2.24969,0.340365,1.06622,-2.24969
1760679859144263867,-0.225691,1.07131,-2.22733,0.225691,1.07131,-2.22733,-0.341826,1.06774,-2.25259,0.341826,1.06774,-2.25259
1760679859145123945,-0.22673,1.0729,-2.23031,0.22673,1.0729,-2.23031,-0.343285,1.06924,-2.25548,0.343285,1.06924,-2.25548
1760679859146218688,-0.22673,1.0729,-2.23031,0.22673,1.0729,-2.23031,-0.343285,1.06924,-2.25548,0.343285,1.06924,-2.25548
1760679859147330854,-0.22673,1.0729,-2.23031,0.22673,1.0729,-2.23031,-0.343285,1.06924,-2.25548,0.343285,1.06924,-2.25548
1760679859148429294,-0.22725,1.0737,-2.2318,0.22725,1.0737,-2.2318,-0.344014,1.06999,-2.25692,0.344014,1.06999,-2.25692
1760679859149527684,-0.227771,1.07449,-2.23329,0.227771,1.07449,-2.23329,-0.344744,1.07074,-2.25835,0.344744,1.07074,-2.25835
1760679859150660399,-0.227771,1.07449,-2.23329,0.227771,1.07449,-2.23329,-0.344744,1.07074,-2.25835,0.344744,1.07074,-2.25835
1760679859151726958,-0.228292,1.07529,-2.23478,0.228292,1.07529,-2.23478,-0.345475,1.07149,-2.25979,0.345475,1.07149,-2.25979
1760679859152818395,-0.228813,1.07609,-2.23628,0.228813,1.07609,-2.23628,-0.346208,1.07224,-2.26123,0.346208,1.07224,-2.26123
1760679859153913599,-0.228813,1.07609,-2.23628,0.228813,1.07609,-2.23628,-0.346208,1.07224,-2.26123,0.346208,1.07224,-2.26123
1760679859155014744,-0.229335,1.07689,-2.23777,0.229335,1.07689,-2.23777,-0.346942,1.073,-2.26267,0.346942,1.073,-2.26267
1760679859156117342,-0.229335,1.07689,-2.23777,0.229335,1.07689,-2.23777,-0.346942,1.073,-2.26267,0.346942,1.073,-2.26267
1760679859157220050,-0.229335,1.07689,-2.23777,0.229335,1.07689,-2.23777,-0.346942,1.073,-2.26267,0.346942,1.073,-2.26267
1760679859158317919,-0.229858,1.07769,-2.23926,0.229858,1.07769,-2.23926,-0.347677,1.07375,-2.26411,0.347677,1.07375,-2.26411
1760679859159417571,-0.229858,1.07769,-2.23926,0.229858,1.07769,-2.23926,-0.347677,1.07375,-2.26411,0.347677,1.07375,-2.26411
1760679859160516642,-0.230381,1.07849,-2.24076,0.230382,1.0785,-2.24076,-0.348415,1.07452,-2.26555,0.348415,1.07452,-2.26555
1760679859161620001,-0.230906,1.07931,-2.24226,0.230906,1.07931,-2.24226,-0.349156,1.07528,-2.267,0.349156,1.07528,-2.267
1760679859162694797,-0.230906,1.07931,-2.24226,0.230906,1.07931,-2.24226,-0.349156,1.07528,-2.267,0.349156,1.07528,-2.267
1760679859163801432,-0.231432,1.08012,-2.24376,0.231432,1.08012,-2.24376,-0.349898,1.07605,-2.26845,0.349898,1.07605,-2.26845
1760679859164900994,-0.231959,1.08093,-2.24526,0.231959,1.08093,-2.24526,-0.35064,1.07681,-2.26989,0.35064,1.07681,-2.26989
1760679859165996248,-0.231959,1.08093,-2.24526,0.231959,1.08093,-2.24526,-0.35064,1.07681,-2.26989,0.35064,1.07681,-2.26989
1760679859167096551,-0.232487,1.08174,-2.24676,0.232487,1.08174,-2.24676,-0.351382,1.07758,-2.27134,0.351382,1.07758,-2.27134
1760679859168136741,-0.232487,1.08174,-2.24676,0.232487,1.08174,-2.24676,-0.351382,1.07758,-2.27134,0.351382,1.07758,-2.27134
1760679859169238778,-0.232487,1.08174,-2.24676,0.232487,1.08174,-2.24676,-0.351382,1.07758,-2.27134,0.351382,1.07758,-2.27134
1760679859170314896,-0.233016,1.08255,-2.24826,0.233016,1.08255,-2.24826,-0.352125,1.07834,-2.27278,0.352126,1.07834,-2.27278
1760679859171407064,-0.233546,1.08336,-2.24977,0.233546,1.08336,-2.24977,-0.352871,1.0791,-2.27422,0.352871,1.0791,-2.27422
1760679859172496116,-0.233546,1.08336,-2.24977,0.233546,1.08336,-2.24977,-0.352871,1.0791,-2.27422,0.352871,1.0791,-2.27422
1760679859173585098,-0.234077,1.08418,-2.25127,0.234077,1.08418,-2.25127,-0.353617,1.07987,-2.27566,0.353617,1.07987,-2.27566
1760679859174677046,-0.234077,1.08418,-2.25127,0.234077,1.08418,-2.25127,-0.353617,1.07987,-2.27566,0.353617,1.07987,-2.27566
1760679859175782148,-0.234609,1.08499,-2.25278,0.234609,1.08499,-2.25278,-0.354364,1.08063,-2.2771,0.354364,1.08063,-2.2771
1760679859176887712,-0.235142,1.0858,-2.25428,0.235142,1.0858,-2.25428,-0.355111,1.0814,-2.27854,0.355112,1.0814,-2.27854
1760679859177985049,-0.235142,1.0858,-2.25428,0.235142,1.0858,-2.25428,-0.355111,1.0814,-2.27854,0.355112,1.0814,-2.27854
1760679859179098057,-0.235142,1.0858,-2.25428,0.235142,1.0858,-2.25428,-0.355111,1.0814,-2.27854,0.355112,1.0814,-2.27854
1760679859180155479,-0.235676,1.08661,-2.25579,0.235676,1.08662,-2.25579,-0.35586,1.08216,-2.27998,0.35586,1.08216,-2.27998
1760679859181260662,-0.235676,1.08661,-2.25579,0.235676,1.08662,-2.25579,-0.35586,1.08216,-2.27998,0.35586,1.08216,-2.27998
1760679859182359813,-0.23621,1.08743,-2.25729,0.23621,1.08743,-2.25729,-0.35661,1.08293,-2.28142,0.35661,1.08293,-2.28142
1760679859183465397,-0.236745,1.08825,-2.2588,0.236746,1.08825,-2.2588,-0.357362,1.08369,-2.28286,0.357362,1.08369,-2.28286
1760679859184565881,-0.236745,1.08825,-2.2588,0.236746,1.08825,-2.2588,-0.357362,1.08369,-2.28286,0.357362,1.08369,-2.28286
1760679859185684519,-0.237282,1.08906,-2.26031,0.237282,1.08907,-2.26031,-0.358114,1.08446,-2.2843,0.358114,1.08446,-2.2843
1760679859185717421,-0.237282,1.08906,-2.26031,0.237282,1.08907,-2.26031,-0.358114,1.08446,-2.2843,0.358114,1.08446,-2.2843
1760679859186825229,-0.237819,1.08988,-2.26182,0.237819,1.08988,-2.26182,-0.358866,1.08522,-2.28573,0.358866,1.08522,-2.28573
1760679859187923118,-0.237819,1.08988,-2.26182,0.237819,1.08988,-2.26182,-0.358866,1.08522,-2.28573,0.358866,1.08522,-2.28573
1760679859189023361,-0.237819,1.08988,-2.26182,0.237819,1.08988,-2.26182,-0.358866,1.08522,-2.28573,0.358866,1.08522,-2.28573
1760679859196483557,-0.238896,1.09152,-2.26483,0.238896,1.09152,-2.26483,-0.360375,1.08675,-2.2886,0.360375,1.08675,-2.2886
1760679859196605969,-0.239976,1.09315,-2.26785,0.239976,1.09315,-2.26785,-0.361888,1.08828,-2.29147,0.361888,1.08828,-2.29147
1760679859197708697,-0.240518,1.09396,-2.26935,0.240518,1.09396,-2.26935,-0.362642,1.08904,-2.29289,0.362642,1.08904,-2.29289
1760679859198812758,-0.24106,1.09477,-2.27086,0.24106,1.09477,-2.27086,-0.363398,1.08979,-2.29431,0.363398,1.08979,-2.29431
1760679859199907210,-0.24106,1.09477,-2.27086,0.24106,1.09477,-2.27086,-0.363398,1.08979,-2.29431,0.363398,1.08979,-2.29431
1760679859201014236,-0.24106,1.09477,-2.27086,0.24106,1.09477,-2.27086,-0.363398,1.08979,-2.29431,0.363398,1.08979,-2.29431
1760679859202474712,-0.241602,1.09559,-2.27236,0.241603,1.09559,-2.27236,-0.364155,1.09055,-2.29573,0.364155,1.09055,-2.29573
1760679859203546000,-0.242145,1.0964,-2.27387,0.242145,1.0964,-2.27387,-0.364913,1.09131,-2.29716,0.364914,1.09131,-2.29716
1760679859204649409,-0.242145,1.0964,-2.27387,0.242145,1.0964,-2.27387,-0.364913,1.09131,-2.29716,0.364914,1.09131,-2.29716
1760679859205741227,-0.242145,1.0964,-2.27387,0.242145,1.0964,-2.27387,-0.364913,1.09131,-2.29716,0.364914,1.09131,-2.29716
1760679859206842652,-0.242689,1.09722,-2.27537,0.242689,1.09722,-2.27537,-0.365673,1.09207,-2.29858,0.365673,1.09207,-2.29858
1760679859207940522,-0.243233,1.09804,-2.27688,0.243233,1.09804,-2.27688,-0.366436,1.09284,-2.3,0.366436,1.09284,-2.3
1760679859209041196,-0.243777,1.09886,-2.27839,0.243778,1.09887,-2.27839,-0.367202,1.09362,-2.30143,0.367202,1.09362,-2.30143
1760679859210137301,-0.243777,1.09886,-2.27839,0.243778,1.09887,-2.27839,-0.367202,1.09362,-2.30143,0.367202,1.09362,-2.30143
1760679859211234589,-0.244323,1.09969,-2.2799,0.244323,1.09969,-2.2799,-0.367969,1.09439,-2.30286,0.367969,1.09439,-2.30286
1760679859212327118,-0.244323,1.09969,-2.2799,0.244323,1.09969,-2.2799,-0.367969,1.09439,-2.30286,0.367969,1.09439,-2.30286
1760679859213433923,-0.244871,1.10052,-2.28141,0.244871,1.10052,-2.28141,-0.368736,1.09516,-2.30429,0.368736,1.09516,-2.30429
1760679859214540799,-0.244871,1.10052,-2.28141,0.244871,1.10052,-2.28141,-0.368736,1.09516,-2.30429,0.368736,1.09516,-2.30429
1760679859215655149,-0.245419,1.10134,-2.28292,0.245419,1.10134,-2.28292,-0.369504,1.09593,-2.30571,0.369504,1.09593,-2.30571
1760679859216739042,-0.245419,1.10134,-2.28292,0.245419,1.10134,-2.28292,-0.369504,1.09593,-2.30571,0.369504,1.09593,-2.30571
1760679859217841159,-0.245968,1.10216,-2.28443,0.245968,1.10216,-2.28443,-0.370272,1.09669,-2.30713,0.370272,1.09669,-2.30713
1760679859218958735,-0.246518,1.10299,-2.28594,0.246519,1.10299,-2.28594,-0.371041,1.09746,-2.30855,0.371041,1.09746,-2.30855
1760679859220069228,-0.246518,1.10299,-2.28594,0.246519,1.10299,-2.28594,-0.371041,1.09746,-2.30855,0.371041,1.09746,-2.30855
1760679859221155074,-0.247069,1.10381,-2.28745,0.24707,1.10381,-2.28745,-0.371811,1.09823,-2.30997,0.371811,1.09823,-2.30997
1760679859222258904,-0.247069,1.10381,-2.28745,0.24707,1.10381,-2.28745,-0.371811,1.09823,-2.30997,0.371811,1.09823,-2.30997
1760679859223356973,-0.247621,1.10463,-2.28896,0.247621,1.10463,-2.28896,-0.372582,1.09899,-2.31139,0.372582,1.09899,-2.31139
1760679859224457697,-0.247621,1.10463,-2.28896,0.247621,1.10463,-2.28896,-0.372582,1.09899,-2.31139,0.372582,1.09899,-2.31139
1760679859225563622,-0.248174,1.10545,-2.29046,0.248174,1.10546,-2.29046,-0.373354,1.09976,-2.3128,0.373354,1.09976,-2.3128
1760679859226662983,-0.248174,1.10545,-2.29046,0.248174,1.10546,-2.29046,-0.373354,1.09976,-2.3128,0.373354,1.09976,-2.3128
1760679859227767605,-0.248174,1.10545,-2.29046,0.248174,1.10546,-2.29046,-0.373354,1.09976,-2.3128,0.373354,1.09976,-2.3128
1760679859228860685,-0.249281,1.10711,-2.29348,0.249281,1.10711,-2.29348,-0.374903,1.10129,-2.31563,0.374903,1.10129,-2.31563
1760679859229964214,-0.249281,1.10711,-2.29348,0.249281,1.10711,-2.29348,-0.374903,1.10129,-2.31563,0.374903,1.10129,-2.31563
1760679859231077382,-0.249836,1.10793,-2.29499,0.249836,1.10793,-2.29499,-0.375679,1.10207,-2.31705,0.375679,1.10206,-2.31705
1760679859232156325,-0.249836,1.10793,-2.29499,0.249836,1.10793,-2.29499,-0.375679,1.10207,-2.31705,0.375679,1.10206,-2.31705
1760679859233258512,-0.250392,1.10876,-2.2965,0.250392,1.10876,-2.2965,-0.376457,1.10283,-2.31846,0.376457,1.10283,-2.31846
1760679859234351532,-0.250392,1.10876,-2.2965,0.250392,1.10876,-2.2965,-0.376457,1.10283,-2.31846,0.376457,1.10283,-2.31846
1760679859235449150,-0.250949,1.10959,-2.29801,0.250949,1.10959,-2.29801,-0.377235,1.1036,-2.31987,0.377235,1.1036,-2.31987
1760679859236568299,-0.250949,1.10959,-2.29801,0.250949,1.10959,-2.29801,-0.377235,1.1036,-2.31987,0.377235,1.1036,-2.31987
1760679859237661720,-0.250949,1.10959,-2.29801,0.250949,1.10959,-2.29801,-0.377235,1.1036,-2.31987,0.377235,1.1036,-2.31987
1760679859238753958,-0.251507,1.11041,-2.29952,0.251507,1.11041,-2.29952,-0.378014,1.10437,-2.32128,0.378014,1.10437,-2.32128
1760679859239860964,-0.252065,1.11124,-2.30103,0.252066,1.11125,-2.30103,-0.378796,1.10514,-2.32269,0.378796,1.10514,-2.32269
1760679859240965736,-0.252625,1.11208,-2.30254,0.252625,1.11208,-2.30254,-0.37958,1.10592,-2.32411,0.37958,1.10592,-2.32411
1760679859242077441,-0.252625,1.11208,-2.30254,0.252625,1.11208,-2.30254,-0.37958,1.10592,-2.32411,0.37958,1.10592,-2.32411
1760679859243159059,-0.253186,1.11291,-2.30405,0.253186,1.11291,-2.30405,-0.380365,1.10669,-2.32552,0.380365,1.10669,-2.32552
1760679859244262208,-0.253186,1.11291,-2.30405,0.253186,1.11291,-2.30405,-0.380365,1.10669,-2.32552,0.380365,1.10669,-2.32552
1760679859245361560,-0.253748,1.11374,-2.30556,0.253748,1.11374,-2.30556,-0.381151,1.10747,-2.32693,0.381151,1.10747,-2.32693
1760679859246460421,-0.253748,1.11374,-2.30556,0.253748,1.11374,-2.30556,-0.381151,1.10747,-2.32693,0.381151,1.10747,-2.32693
1760679859256697525,-0.256007,1.11708,-2.3116,0.256007,1.11708,-2.3116,-0.38431,1.11056,-2.33256,0.38431,1.11056,-2.33256
1760679859257864475,-0.257146,1.11877,-2.31463,0.257146,1.11877,-2.31463,-0.385905,1.11213,-2.33538,0.385905,1.11213,-2.33538
1760679859258948006,-0.257716,1.1196,-2.31614,0.257717,1.1196,-2.31614,-0.386699,1.1129,-2.33678,0.386699,1.1129,-2.33678
1760679859260040525,-0.257716,1.1196,-2.31614,0.257717,1.1196,-2.31614,-0.386699,1.1129,-2.33678,0.386699,1.1129,-2.33678
1760679859261139767,-0.258288,1.12042,-2.31764,0.258288,1.12042,-2.31764,-0.38749,1.11365,-2.33817,0.38749,1.11365,-2.33817
1760679859262232446,-0.258288,1.12042,-2.31764,0.258288,1.12042,-2.31764,-0.38749,1.11365,-2.33817,0.38749,1.11365,-2.33817
1760679859263325375,-0.258859,1.12123,-2.31914,0.258859,1.12123,-2.31914,-0.388275,1.1144,-2.33954,0.388275,1.1144,-2.33954
1760679859265656539,-0.258859,1.12123,-2.31914,0.258859,1.12123,-2.31914,-0.388275,1.1144,-2.33954,0.388275,1.1144,-2.33954
1760679859266633329,-0.258859,1.12123,-2.31914,0.258859,1.12123,-2.31914,-0.388275,1.1144,-2.33954,0.388275,1.1144,-2.33954
1760679859267712963,-0.26,1.12281,-2.3221,0.26,1.12281,-2.3221,-0.389826,1.11583,-2.34223,0.389826,1.11583,-2.34223
1760679859268807235,-0.260569,1.12357,-2.32357,0.260569,1.12357,-2.32357,-0.390591,1.11652,-2.34355,0.390591,1.11652,-2.34355
1760679859269894694,-0.260569,1.12357,-2.32357,0.260569,1.12357,-2.32357,-0.390591,1.11652,-2.34355,0.390591,1.11652,-2.34355
1760679859270992303,-0.261136,1.12433,-2.32502,0.261136,1.12433,-2.32502,-0.391352,1.11721,-2.34486,0.391353,1.11721,-2.34486
1760679859272084661,-0.261136,1.12433,-2.32502,0.261136,1.12433,-2.32502,-0.391352,1.11721,-2.34486,0.391353,1.11721,-2.34486
1760679859273152143,-0.261136,1.12433,-2.32502,0.261136,1.12433,-2.32502,-0.391352,1.11721,-2.34486,0.391353,1.11721,-2.34486
1760679859274241916,-0.261699,1.12509,-2.32647,0.261699,1.12509,-2.32647,-0.392111,1.11789,-2.34616,0.392111,1.11789,-2.34616
1760679859279321815,-0.261699,1.12509,-2.32647,0.261699,1.12509,-2.32647,-0.392111,1.11789,-2.34616,0.392111,1.11789,-2.34616
1760679859279351070,-0.26226,1.12584,-2.32791,0.26226,1.12584,-2.32791,-0.39287,1.11857,-2.34746,0.39287,1.11857,-2.34746
1760679859280397923,-0.263375,1.12734,-2.33076,0.263375,1.12734,-2.33076,-0.394382,1.11993,-2.35004,0.394382,1.11993,-2.35004
1760679859281505801,-0.263929,1.12809,-2.33218,0.263929,1.12809,-2.33218,-0.395133,1.1206,-2.35132,0.395133,1.1206,-2.35132
1760679859282668743,-0.263929,1.12809,-2.33218,0.263929,1.12809,-2.33218,-0.395133,1.1206,-2.35132,0.395133,1.1206,-2.35132
1760679859283708441,-0.263929,1.12809,-2.33218,0.263929,1.12809,-2.33218,-0.395133,1.1206,-2.35132,0.395133,1.1206,-2.35132
1760679859284809176,-0.265032,1.12958,-2.33499,0.265032,1.12958,-2.33499,-0.396638,1.12196,-2.35387,0.396638,1.12196,-2.35387
1760679859285914298,-0.265032,1.12958,-2.33499,0.265032,1.12958,-2.33499,-0.396638,1.12196,-2.35387,0.396638,1.12196,-2.35387
1760679859287016255,-0.265581,1.13033,-2.33639,0.265581,1.13033,-2.33639,-0.397393,1.12265,-2.35514,0.397393,1.12265,-2.35514
1760679859288122710,-0.265581,1.13033,-2.33639,0.265581,1.13033,-2.33639,-0.397393,1.12265,-2.35514,0.397393,1.12265,-2.35514
1760679859289215980,-0.266129,1.13108,-2.33779,0.266129,1.13108,-2.33779,-0.398147,1.12333,-2.35642,0.398147,1.12333,-2.35642
1760679859290301405,-0.266129,1.13108,-2.33779,0.266129,1.13108,-2.33779,-0.398147,1.12333,-2.35642,0.398147,1.12333,-2.35642
1760679859291399364,-0.266676,1.13183,-2.33918,0.266676,1.13183,-2.33918,-0.398902,1.12402,-2.35769,0.398902,1.12402,-2.35769
1760679859292499708,-0.266676,1.13183,-2.33918,0.266676,1.13183,-2.33918,-0.398902,1.12402,-2.35769,0.398902,1.12402,-2.35769
1760679859293597316,-0.266676,1.13183,-2.33918,0.266676,1.13183,-2.33918,-0.398902,1.12402,-2.35769,0.398902,1.12402,-2.35769
1760679859294703942,-0.267222,1.13259,-2.34057,0.267223,1.13259,-2.34057,-0.399657,1.12471,-2.35895,0.399657,1.12471,-2.35896
1760679859295836466,-0.267769,1.13334,-2.34196,0.267769,1.13334,-2.34196,-0.400414,1.12541,-2.36023,0.400414,1.12541,-2.36023
1760679859296957769,-0.268314,1.1341,-2.34334,0.268314,1.1341,-2.34334,-0.401172,1.12611,-2.36149,0.401172,1.12611,-2.36149
1760679859298053044,-0.268314,1.1341,-2.34334,0.268314,1.1341,-2.34334,-0.401172,1.12611,-2.36149,0.401172,1.12611,-2.36149
1760679859299161262,-0.26886,1.13486,-2.34473,0.26886,1.13486,-2.34473,-0.40193,1.12681,-2.36276,0.40193,1.12681,-2.36276
1760679859300257808,-0.26886,1.13486,-2.34473,0.26886,1.13486,-2.34473,-0.40193,1.12681,-2.36276,0.40193,1.12681,-2.36276
1760679859301359074,-0.269406,1.13562,-2.3461,0.269406,1.13562,-2.3461,-0.402689,1.12751,-2.36402,0.402689,1.12751,-2.36403
1760679859302457053,-0.269406,1.13562,-2.3461,0.269406,1.13562,-2.3461,-0.402689,1.12751,-2.36402,0.402689,1.12751,-2.36403
1760679859303560452,-0.269406,1.13562,-2.3461,0.269406,1.13562,-2.3461,-0.402689,1.12751,-2.36402,0.402689,1.12751,-2.36403
1760679859304661527,-0.269951,1.13638,-2.34748,0.269951,1.13638,-2.34748,-0.403448,1.12821,-2.36529,0.403448,1.12821,-2.36529
1760679859305770347,-0.270497,1.13715,-2.34886,0.270497,1.13715,-2.34886,-0.404209,1.12892,-2.36655,0.404209,1.12892,-2.36655
1760679859306867153,-0.271043,1.13792,-2.35024,0.271043,1.13792,-2.35024,-0.404972,1.12962,-2.36781,0.404972,1.12962,-2.36781
1760679859307961015,-0.271043,1.13792,-2.35024,0.271043,1.13792,-2.35024,-0.404972,1.12962,-2.36781,0.404972,1.12962,-2.36781
1760679859309070195,-0.271589,1.13868,-2.35161,0.27159,1.13868,-2.35161,-0.405734,1.13033,-2.36908,0.405734,1.13033,-2.36908
1760679859310144820,-0.271589,1.13868,-2.35161,0.27159,1.13868,-2.35161,-0.405734,1.13033,-2.36908,0.405734,1.13033,-2.36908
1760679859311239693,-0.272136,1.13945,-2.35298,0.272136,1.13945,-2.35298,-0.406497,1.13104,-2.37033,0.406497,1.13104,-2.37033
1760679859312339355,-0.272136,1.13945,-2.35298,0.272136,1.13945,-2.35298,-0.406497,1.13104,-2.37033,0.406497,1.13104,-2.37033
1760679859313458314,-0.272136,1.13945,-2.35298,0.272136,1.13945,-2.35298,-0.406497,1.13104,-2.37033,0.406497,1.13104,-2.37033
1760679859314563948,-0.272684,1.14022,-2.35435,0.272684,1.14022,-2.35435,-0.407261,1.13175,-2.37159,0.407261,1.13175,-2.37159
1760679859315669671,-0.273232,1.14099,-2.35573,0.273232,1.14099,-2.35573,-0.408028,1.13247,-2.37285,0.408028,1.13247,-2.37285
1760679859315701892,-0.273232,1.14099,-2.35573,0.273232,1.14099,-2.35573,-0.408028,1.13247,-2.37285,0.408028,1.13247,-2.37285
1760679859324501475,-0.27488,1.14331,-2.35984,0.27488,1.14332,-2.35984,-0.410332,1.13461,-2.37662,0.410332,1.13461,-2.37662
1760679859324578571,-0.275431,1.14409,-2.3612,0.275432,1.14409,-2.3612,-0.411102,1.13533,-2.37787,0.411102,1.13533,-2.37787
1760679859325689044,-0.275983,1.14486,-2.36257,0.275983,1.14486,-2.36257,-0.411869,1.13604,-2.37911,0.411869,1.13604,-2.37911
1760679859327849134,-0.276535,1.14562,-2.36392,0.276535,1.14562,-2.36392,-0.41263,1.13673,-2.38034,0.412631,1.13673,-2.38034
1760679859328950720,-0.276535,1.14562,-2.36392,0.276535,1.14562,-2.36392,-0.41263,1.13673,-2.38034,0.412631,1.13673,-2.38034
1760679859330092822,-0.277086,1.14637,-2.36527,0.277086,1.14637,-2.36527,-0.41339,1.13742,-2.38157,0.41339,1.13742,-2.38157
1760679859332155718,-0.277637,1.14712,-2.36662,0.277637,1.14712,-2.36662,-0.414148,1.13811,-2.38279,0.414149,1.13811,-2.38279
1760679859333561420,-0.278188,1.14787,-2.36797,0.278188,1.14787,-2.36797,-0.414907,1.1388,-2.384,0.414907,1.1388,-2.384
1760679859334260835,-0.278188,1.14787,-2.36797,0.278188,1.14787,-2.36797,-0.414907,1.1388,-2.384,0.414907,1.1388,-2.384
1760679859335373852,-0.278738,1.14863,-2.36931,0.278738,1.14863,-2.36931,-0.415665,1.13948,-2.38522,0.415665,1.13948,-2.38522
1760679859336461562,-0.278738,1.14863,-2.36931,0.278738,1.14863,-2.36931,-0.415665,1.13948,-2.38522,0.415665,1.13948,-2.38522
1760679859337562236,-0.278738,1.14863,-2.36931,0.278738,1.14863,-2.36931,-0.415665,1.13948,-2.38522,0.415665,1.13948,-2.38522
1760679859338665695,-0.279288,1.14938,-2.37065,0.279288,1.14938,-2.37065,-0.416424,1.14017,-2.38643,0.416424,1.14017,-2.38643
1760679859339776018,-0.279839,1.15013,-2.37199,0.279839,1.15014,-2.37199,-0.417185,1.14087,-2.38764,0.417185,1.14087,-2.38764
1760679859340874568,-0.280389,1.15089,-2.37333,0.280389,1.15089,-2.37333,-0.417947,1.14157,-2.38885,0.417947,1.14157,-2.38885
1760679859341974411,-0.280389,1.15089,-2.37333,0.280389,1.15089,-2.37333,-0.417947,1.14157,-2.38885,0.417947,1.14157,-2.38885
1760679859343088029,-0.28094,1.15165,-2.37467,0.28094,1.15165,-2.37467,-0.418709,1.14226,-2.39006,0.418709,1.14226,-2.39006
1760679859344158807,-0.28094,1.15165,-2.37467,0.28094,1.15165,-2.37467,-0.418709,1.14226,-2.39006,0.418709,1.14226,-2.39006
1760679859345261284,-0.281491,1.15241,-2.376,0.281491,1.15241,-2.376,-0.419472,1.14296,-2.39127,0.419472,1.14296,-2.39127
1760679859346362319,-0.281491,1.15241,-2.376,0.281491,1.15241,-2.376,-0.419472,1.14296,-2.39127,0.419472,1.14296,-2.39127
1760679859347470387,-0.281491,1.15241,-2.376,0.281491,1.15241,-2.376,-0.419472,1.14296,-2.39127,0.419472,1.14296,-2.39127
1760679859348572765,-0.282043,1.15317,-2.37734,0.282043,1.15317,-2.37734,-0.420236,1.14366,-2.39248,0.420236,1.14366,-2.39248
1760679859349679320,-0.282595,1.15394,-2.37867,0.282595,1.15394,-2.37867,-0.421002,1.14436,-2.39369,0.421002,1.14436,-2.39369
1760679859349723033,-0.282595,1.15394,-2.37867,0.282595,1.15394,-2.37867,-0.421002,1.14436,-2.39369,0.421002,1.14436,-2.39369
1760679859350817335,-0.283149,1.1547,-2.38001,0.283149,1.1547,-2.38001,-0.42177,1.14507,-2.3949,0.42177,1.14507,-2.3949
1760679859351920143,-0.283149,1.1547,-2.38001,0.283149,1.1547,-2.38001,-0.42177,1.14507,-2.3949,0.42177,1.14507,-2.3949
1760679859353022992,-0.283703,1.15547,-2.38134,0.283703,1.15547,-2.38134,-0.422538,1.14577,-2.39611,0.422538,1.14577,-2.39611
1760679859354125700,-0.283703,1.15547,-2.38134,0.283703,1.15547,-2.38134,-0.422538,1.14577,-2.39611,0.422538,1.14577,-2.39611
1760679859355221114,-0.284258,1.15623,-2.38268,0.284258,1.15624,-2.38268,-0.423307,1.14648,-2.39732,0.423307,1.14648,-2.39732
1760679859356306379,-0.284258,1.15623,-2.38268,0.284258,1.15624,-2.38268,-0.423307,1.14648,-2.39732,0.423307,1.14648,-2.39732
1760679859357414748,-0.284258,1.15623,-2.38268,0.284258,1.15624,-2.38268,-0.423307,1.14648,-2.39732,0.423307,1.14648,-2.39732
1760679859358523387,-0.284814,1.157,-2.38401,0.284814,1.157,-2.38401,-0.424077,1.14718,-2.39852,0.424077,1.14718,-2.39852
1760679859359628780,-0.284814,1.157,-2.38401,0.284814,1.157,-2.38401,-0.424077,1.14718,-2.39852,0.424077,1.14718,-2.39852
